Id,Category
366975,unrelated
366978,unrelated
366976,unrelated
366977,unrelated
366980,unrelated
366981,unrelated
366982,unrelated
366979,unrelated
366983,disagreed
366987,unrelated
366985,unrelated
366984,unrelated
366988,unrelated
366986,agreed
366990,unrelated
366989,unrelated
366991,unrelated
366993,agreed
366992,unrelated
366997,agreed
366995,unrelated
366998,unrelated
366994,unrelated
366996,unrelated
367000,unrelated
367001,unrelated
366999,unrelated
367002,unrelated
367003,unrelated
367006,unrelated
367004,unrelated
367005,unrelated
367008,unrelated
367010,unrelated
367007,unrelated
367011,unrelated
367012,disagreed
367009,unrelated
367016,unrelated
367017,disagreed
367014,agreed
367013,unrelated
367018,unrelated
367019,unrelated
367015,unrelated
367022,unrelated
367021,unrelated
367020,unrelated
367026,unrelated
367024,unrelated
367025,unrelated
367029,unrelated
367023,unrelated
367028,unrelated
367032,unrelated
367027,unrelated
367031,unrelated
367030,unrelated
367038,unrelated
367033,unrelated
367035,unrelated
367037,unrelated
367036,agreed
367041,unrelated
367040,unrelated
367043,unrelated
367042,unrelated
367034,unrelated
367039,unrelated
367047,unrelated
367048,agreed
367045,unrelated
367044,unrelated
367046,unrelated
367051,unrelated
367049,unrelated
367050,disagreed
367054,unrelated
367057,unrelated
367052,unrelated
367056,unrelated
367055,unrelated
367053,unrelated
367058,unrelated
367059,unrelated
367063,unrelated
367060,unrelated
367061,unrelated
367065,unrelated
367066,unrelated
367067,unrelated
367062,unrelated
367068,unrelated
367069,disagreed
367064,unrelated
367071,unrelated
367072,unrelated
367075,unrelated
367070,unrelated
367073,unrelated
367076,unrelated
367074,unrelated
367077,unrelated
367078,unrelated
367080,unrelated
367081,unrelated
367084,unrelated
367082,unrelated
367079,unrelated
367083,unrelated
367086,disagreed
367089,unrelated
367085,unrelated
367091,agreed
367088,disagreed
367092,unrelated
367090,unrelated
367094,unrelated
367087,agreed
367093,unrelated
367095,agreed
367097,agreed
367098,unrelated
367096,unrelated
367100,agreed
367101,unrelated
367102,unrelated
367099,unrelated
367103,unrelated
367104,unrelated
367105,agreed
367107,unrelated
367109,disagreed
367108,unrelated
367106,unrelated
367110,unrelated
367112,disagreed
367111,unrelated
367113,unrelated
367114,unrelated
367116,unrelated
367115,unrelated
367118,unrelated
367117,unrelated
367120,unrelated
367121,unrelated
367119,disagreed
367122,unrelated
367123,unrelated
367125,unrelated
367124,unrelated
367127,unrelated
367126,unrelated
367128,unrelated
367131,unrelated
367129,unrelated
367130,unrelated
367134,unrelated
367136,unrelated
367132,unrelated
367135,unrelated
367133,unrelated
367138,unrelated
367137,unrelated
367139,unrelated
367140,unrelated
367145,unrelated
367143,unrelated
367141,unrelated
367144,unrelated
367146,unrelated
367147,unrelated
367148,unrelated
367150,unrelated
367149,agreed
367142,unrelated
367151,unrelated
367153,unrelated
367152,unrelated
367154,unrelated
367155,unrelated
367156,unrelated
367160,agreed
367158,unrelated
367159,agreed
367157,unrelated
367161,unrelated
367162,agreed
367163,agreed
367165,agreed
367167,unrelated
367166,unrelated
367168,disagreed
367164,unrelated
367169,unrelated
367172,unrelated
367173,unrelated
367174,agreed
367171,unrelated
367170,unrelated
367175,unrelated
367176,agreed
367177,agreed
367180,unrelated
367179,unrelated
367178,agreed
367182,agreed
367181,unrelated
367184,unrelated
367183,unrelated
367185,unrelated
367186,unrelated
367187,agreed
367189,unrelated
367188,unrelated
367191,agreed
367190,agreed
367193,unrelated
367192,agreed
367195,unrelated
367194,unrelated
367196,agreed
367197,unrelated
367201,agreed
367204,unrelated
367198,unrelated
367200,unrelated
367203,unrelated
367202,unrelated
367199,unrelated
367206,unrelated
367205,unrelated
367207,unrelated
367210,unrelated
367208,unrelated
367209,agreed
367211,agreed
367212,unrelated
367214,unrelated
367213,unrelated
367215,agreed
367217,agreed
367219,unrelated
367218,unrelated
367220,unrelated
367216,unrelated
367221,agreed
367223,agreed
367224,unrelated
367222,unrelated
367227,unrelated
367225,unrelated
367229,unrelated
367230,agreed
367226,unrelated
367228,unrelated
367231,unrelated
367232,agreed
367233,unrelated
367235,unrelated
367236,unrelated
367234,unrelated
367238,unrelated
367237,unrelated
367239,agreed
367243,unrelated
367244,unrelated
367240,agreed
367241,unrelated
367245,agreed
367247,agreed
367242,unrelated
367246,agreed
367248,agreed
367249,unrelated
367251,unrelated
367250,unrelated
367253,agreed
367254,agreed
367257,unrelated
367252,unrelated
367256,unrelated
367255,agreed
367258,unrelated
367259,unrelated
367261,unrelated
367260,unrelated
367262,unrelated
367267,unrelated
367265,unrelated
367263,unrelated
367266,unrelated
367270,unrelated
367268,unrelated
367264,unrelated
367269,unrelated
367271,unrelated
367272,unrelated
367274,unrelated
367277,unrelated
367275,unrelated
367276,unrelated
367273,agreed
367282,unrelated
367280,agreed
367281,unrelated
367279,unrelated
367284,unrelated
367283,agreed
367278,unrelated
367285,agreed
367287,agreed
367286,agreed
367288,unrelated
367289,unrelated
367290,unrelated
367293,unrelated
367295,unrelated
367294,agreed
367291,unrelated
367296,unrelated
367297,agreed
367292,unrelated
367298,agreed
367299,unrelated
367300,unrelated
367301,disagreed
367302,unrelated
367303,unrelated
367304,unrelated
367305,agreed
367306,agreed
367309,unrelated
367308,agreed
367310,agreed
367307,agreed
367311,unrelated
367312,agreed
367314,unrelated
367316,unrelated
367315,unrelated
367313,disagreed
367318,disagreed
367317,unrelated
367319,unrelated
367322,agreed
367324,unrelated
367320,unrelated
367321,unrelated
367326,unrelated
367325,unrelated
367323,unrelated
367330,unrelated
367327,unrelated
367329,unrelated
367333,unrelated
367328,unrelated
367332,unrelated
367331,unrelated
367334,unrelated
367335,unrelated
367336,unrelated
367337,unrelated
367338,unrelated
367340,unrelated
367344,unrelated
367339,unrelated
367343,unrelated
367341,unrelated
367342,disagreed
367345,unrelated
367347,unrelated
367346,unrelated
367348,agreed
367349,unrelated
367350,unrelated
367351,disagreed
367353,unrelated
367355,unrelated
367354,unrelated
367352,disagreed
367360,unrelated
367357,unrelated
367356,unrelated
367358,agreed
367359,agreed
367361,unrelated
367362,agreed
367364,unrelated
367363,unrelated
367365,disagreed
367366,disagreed
367367,unrelated
367370,unrelated
367369,unrelated
367368,unrelated
367373,unrelated
367372,disagreed
367374,unrelated
367375,agreed
367371,unrelated
367376,unrelated
367380,agreed
367378,agreed
367377,agreed
367381,agreed
367383,agreed
367382,agreed
367385,agreed
367386,agreed
367384,agreed
367379,agreed
367389,agreed
367388,agreed
367387,agreed
367390,agreed
367392,agreed
367391,agreed
367393,agreed
367394,agreed
367397,agreed
367398,agreed
367396,agreed
367395,agreed
367400,agreed
367399,agreed
367402,unrelated
367403,agreed
367404,agreed
367401,agreed
367406,unrelated
367407,agreed
367409,agreed
367405,agreed
367410,unrelated
367408,agreed
367412,unrelated
367413,unrelated
367414,unrelated
367411,unrelated
367417,agreed
367415,unrelated
367416,unrelated
367418,agreed
367419,agreed
367420,agreed
367422,unrelated
367421,agreed
367424,agreed
367423,agreed
367429,agreed
367425,agreed
367427,unrelated
367428,agreed
367426,agreed
367431,agreed
367430,agreed
367433,unrelated
367434,agreed
367432,agreed
367436,agreed
367435,unrelated
367438,agreed
367439,unrelated
367437,unrelated
367440,agreed
367443,agreed
367441,agreed
367442,agreed
367447,agreed
367446,agreed
367445,agreed
367450,unrelated
367444,agreed
367449,unrelated
367448,agreed
367451,unrelated
367452,unrelated
367453,agreed
367456,agreed
367455,agreed
367454,agreed
367457,unrelated
367459,unrelated
367460,agreed
367462,agreed
367461,unrelated
367458,unrelated
367463,agreed
367465,agreed
367464,agreed
367467,unrelated
367466,agreed
367470,agreed
367469,unrelated
367468,unrelated
367473,agreed
367474,unrelated
367471,agreed
367472,unrelated
367477,unrelated
367475,unrelated
367476,unrelated
367479,agreed
367478,unrelated
367480,agreed
367481,agreed
367482,unrelated
367485,agreed
367490,unrelated
367486,unrelated
367489,unrelated
367487,unrelated
367484,agreed
367491,agreed
367492,unrelated
367493,unrelated
367494,unrelated
367483,agreed
367488,unrelated
367496,unrelated
367498,agreed
367495,unrelated
367499,agreed
367497,unrelated
367502,unrelated
367500,agreed
367501,agreed
367503,unrelated
367504,unrelated
367505,agreed
367506,agreed
367508,unrelated
367507,agreed
367509,unrelated
367511,unrelated
367513,agreed
367510,unrelated
367514,agreed
367512,agreed
367518,agreed
367519,agreed
367515,unrelated
367516,agreed
367517,agreed
367520,unrelated
367524,unrelated
367523,unrelated
367527,agreed
367525,agreed
367521,unrelated
367528,unrelated
367522,unrelated
367526,agreed
367529,agreed
367530,unrelated
367531,agreed
367533,agreed
367537,unrelated
367536,unrelated
367532,agreed
367534,unrelated
367538,agreed
367535,unrelated
367539,agreed
367541,agreed
367544,unrelated
367540,agreed
367547,unrelated
367543,unrelated
367548,agreed
367545,unrelated
367546,agreed
367542,unrelated
367549,unrelated
367551,unrelated
367552,disagreed
367550,unrelated
367556,disagreed
367553,disagreed
367554,disagreed
367557,disagreed
367555,disagreed
367558,disagreed
367559,agreed
367560,unrelated
367562,unrelated
367561,unrelated
367563,unrelated
367564,unrelated
367565,unrelated
367568,disagreed
367566,unrelated
367569,disagreed
367567,disagreed
367570,agreed
367573,disagreed
367572,agreed
367571,agreed
367575,unrelated
367574,unrelated
367576,unrelated
367577,disagreed
367582,unrelated
367578,unrelated
367579,unrelated
367581,disagreed
367583,unrelated
367584,disagreed
367587,unrelated
367585,unrelated
367586,disagreed
367580,unrelated
367590,disagreed
367588,unrelated
367589,disagreed
367593,unrelated
367596,unrelated
367591,unrelated
367594,disagreed
367597,agreed
367598,disagreed
367592,unrelated
367595,unrelated
367600,disagreed
367603,disagreed
367602,unrelated
367604,unrelated
367601,disagreed
367599,disagreed
367608,disagreed
367605,disagreed
367607,unrelated
367606,disagreed
367611,disagreed
367609,unrelated
367610,disagreed
367612,disagreed
367613,unrelated
367616,unrelated
367614,unrelated
367615,agreed
367620,agreed
367618,unrelated
367617,unrelated
367619,unrelated
367622,unrelated
367624,unrelated
367625,unrelated
367621,unrelated
367626,agreed
367623,unrelated
367628,agreed
367627,unrelated
367629,unrelated
367630,unrelated
367632,unrelated
367633,agreed
367631,unrelated
367635,unrelated
367634,unrelated
367640,agreed
367636,unrelated
367637,unrelated
367639,unrelated
367638,agreed
367641,unrelated
367643,agreed
367642,unrelated
367645,unrelated
367644,unrelated
367646,disagreed
367649,agreed
367647,disagreed
367648,agreed
367654,agreed
367651,agreed
367653,agreed
367650,unrelated
367655,unrelated
367652,unrelated
367658,unrelated
367659,unrelated
367656,unrelated
367657,unrelated
367661,unrelated
367662,unrelated
367660,unrelated
367664,unrelated
367666,agreed
367663,agreed
367665,unrelated
367669,unrelated
367668,agreed
367667,unrelated
367673,agreed
367672,agreed
367671,agreed
367676,unrelated
367674,unrelated
367677,agreed
367675,unrelated
367670,agreed
367678,agreed
367679,agreed
367682,unrelated
367681,unrelated
367684,agreed
367686,agreed
367683,unrelated
367685,unrelated
367688,unrelated
367687,unrelated
367689,agreed
367691,unrelated
367690,unrelated
367693,unrelated
367692,agreed
367696,agreed
367694,agreed
367695,agreed
367698,agreed
367697,unrelated
367700,unrelated
367699,unrelated
367680,unrelated
367702,unrelated
367704,unrelated
367703,agreed
367701,unrelated
367706,unrelated
367708,unrelated
367705,agreed
367707,unrelated
367710,unrelated
367711,agreed
367709,unrelated
367712,unrelated
367713,agreed
367716,unrelated
367714,disagreed
367715,agreed
367718,unrelated
367721,agreed
367719,unrelated
367717,unrelated
367720,agreed
367722,agreed
367726,unrelated
367724,unrelated
367723,agreed
367725,agreed
367728,unrelated
367727,unrelated
367729,unrelated
367734,agreed
367730,unrelated
367735,agreed
367736,unrelated
367733,agreed
367732,unrelated
367731,unrelated
367737,agreed
367738,unrelated
367739,unrelated
367740,unrelated
367745,unrelated
367744,unrelated
367743,unrelated
367742,unrelated
367741,agreed
367746,agreed
367747,agreed
367748,unrelated
367749,unrelated
367750,unrelated
367755,disagreed
367753,unrelated
367751,disagreed
367752,unrelated
367754,unrelated
367757,unrelated
367756,unrelated
367758,unrelated
367759,unrelated
367761,agreed
367766,agreed
367760,agreed
367763,agreed
367764,agreed
367762,agreed
367765,unrelated
367767,agreed
367770,unrelated
367769,unrelated
367768,agreed
367771,agreed
367773,unrelated
367774,unrelated
367772,agreed
367777,unrelated
367775,disagreed
367776,agreed
367779,unrelated
367778,agreed
367783,unrelated
367781,unrelated
367780,unrelated
367784,unrelated
367786,unrelated
367785,unrelated
367782,unrelated
367787,unrelated
367789,unrelated
367793,unrelated
367791,unrelated
367792,unrelated
367788,unrelated
367790,unrelated
367795,unrelated
367794,unrelated
367797,unrelated
367798,unrelated
367796,unrelated
367799,unrelated
367800,unrelated
367802,unrelated
367801,unrelated
367804,unrelated
367806,unrelated
367805,unrelated
367807,unrelated
367808,agreed
367803,agreed
367809,unrelated
367810,agreed
367812,unrelated
367811,unrelated
367815,agreed
367816,unrelated
367814,agreed
367813,agreed
367817,agreed
367819,unrelated
367818,agreed
367822,unrelated
367820,unrelated
367821,agreed
367823,unrelated
367825,unrelated
367824,agreed
367826,unrelated
367828,agreed
367827,agreed
367830,agreed
367832,unrelated
367829,unrelated
367831,unrelated
367839,agreed
367836,unrelated
367834,unrelated
367833,agreed
367837,agreed
367835,agreed
367838,unrelated
367843,agreed
367842,unrelated
367840,agreed
367845,unrelated
367841,unrelated
367846,unrelated
367844,agreed
367848,agreed
367847,agreed
367849,agreed
367852,unrelated
367855,unrelated
367853,unrelated
367850,agreed
367851,agreed
367858,unrelated
367854,unrelated
367859,unrelated
367856,unrelated
367857,unrelated
367862,unrelated
367861,disagreed
367863,agreed
367860,agreed
367867,unrelated
367868,unrelated
367866,unrelated
367864,agreed
367865,unrelated
367869,agreed
367871,unrelated
367870,unrelated
367874,unrelated
367872,agreed
367873,unrelated
367875,unrelated
367876,disagreed
367877,unrelated
367880,unrelated
367878,unrelated
367879,unrelated
367882,unrelated
367881,unrelated
367885,agreed
367883,agreed
367888,unrelated
367884,unrelated
367887,unrelated
367889,unrelated
367890,agreed
367886,unrelated
367892,unrelated
367891,agreed
367894,unrelated
367896,unrelated
367895,unrelated
367893,unrelated
367899,unrelated
367900,unrelated
367897,unrelated
367898,unrelated
367901,unrelated
367902,unrelated
367903,unrelated
367905,agreed
367904,unrelated
367907,unrelated
367906,unrelated
367910,unrelated
367908,unrelated
367912,unrelated
367911,unrelated
367909,disagreed
367914,unrelated
367915,unrelated
367913,unrelated
367916,agreed
367918,unrelated
367920,disagreed
367919,unrelated
367921,agreed
367917,unrelated
367922,disagreed
367923,unrelated
367925,disagreed
367924,disagreed
367926,unrelated
367930,unrelated
367928,unrelated
367927,unrelated
367931,unrelated
367933,unrelated
367929,unrelated
367934,unrelated
367932,unrelated
367935,agreed
367936,agreed
367938,unrelated
367937,unrelated
367942,unrelated
367943,unrelated
367939,unrelated
367941,unrelated
367940,agreed
367944,unrelated
367945,unrelated
367946,unrelated
367948,unrelated
367947,unrelated
367949,unrelated
367951,unrelated
367953,unrelated
367952,unrelated
367950,unrelated
367954,unrelated
367955,unrelated
367958,unrelated
367956,unrelated
367957,unrelated
367959,unrelated
367960,unrelated
367961,unrelated
367962,unrelated
367963,unrelated
367964,agreed
367966,unrelated
367965,unrelated
367967,unrelated
367969,unrelated
367968,unrelated
367970,unrelated
367974,unrelated
367971,unrelated
367972,unrelated
367973,unrelated
367975,unrelated
367977,unrelated
367976,unrelated
367978,unrelated
367983,unrelated
367979,unrelated
367984,disagreed
367980,unrelated
367982,unrelated
367985,unrelated
367981,unrelated
367987,unrelated
367988,unrelated
367989,unrelated
367986,unrelated
367990,unrelated
367991,unrelated
367993,unrelated
367992,agreed
367995,unrelated
367994,agreed
367999,agreed
367997,unrelated
367996,unrelated
368000,unrelated
368001,agreed
367998,unrelated
368002,agreed
368006,unrelated
368004,unrelated
368003,unrelated
368005,unrelated
368007,agreed
368009,unrelated
368008,unrelated
368010,unrelated
368011,unrelated
368013,unrelated
368014,disagreed
368012,unrelated
368016,disagreed
368018,unrelated
368015,agreed
368019,agreed
368020,agreed
368017,unrelated
368021,agreed
368023,unrelated
368022,unrelated
368025,unrelated
368026,unrelated
368024,unrelated
368027,unrelated
368028,unrelated
368029,unrelated
368031,unrelated
368030,unrelated
368036,unrelated
368034,agreed
368033,unrelated
368032,unrelated
368035,disagreed
368038,unrelated
368037,unrelated
368041,unrelated
368042,unrelated
368040,unrelated
368039,unrelated
368045,unrelated
368044,unrelated
368046,unrelated
368043,unrelated
368047,unrelated
368048,unrelated
368049,unrelated
368052,unrelated
368050,unrelated
368051,unrelated
368054,unrelated
368055,unrelated
368053,unrelated
368056,unrelated
368058,unrelated
368059,disagreed
368060,unrelated
368061,unrelated
368063,unrelated
368057,unrelated
368064,unrelated
368062,unrelated
368065,unrelated
368066,unrelated
368067,disagreed
368068,unrelated
368070,unrelated
368072,disagreed
368076,unrelated
368069,unrelated
368073,disagreed
368071,unrelated
368077,agreed
368075,unrelated
368074,unrelated
368078,unrelated
368079,unrelated
368080,unrelated
368084,unrelated
368082,unrelated
368081,unrelated
368085,unrelated
368083,unrelated
368087,unrelated
368088,unrelated
368086,unrelated
368089,unrelated
368090,unrelated
368091,unrelated
368093,unrelated
368094,agreed
368092,unrelated
368095,unrelated
368097,unrelated
368096,unrelated
368099,unrelated
368100,unrelated
368098,disagreed
368101,unrelated
368102,disagreed
368104,unrelated
368103,unrelated
368105,unrelated
368107,unrelated
368106,disagreed
368108,unrelated
368110,disagreed
368109,unrelated
368112,unrelated
368114,unrelated
368113,unrelated
368111,unrelated
368115,unrelated
368117,unrelated
368118,unrelated
368116,unrelated
368123,agreed
368122,unrelated
368119,unrelated
368121,agreed
368120,unrelated
368124,agreed
368125,unrelated
368126,agreed
368127,unrelated
368130,agreed
368129,unrelated
368131,unrelated
368132,unrelated
368135,unrelated
368128,disagreed
368134,unrelated
368136,unrelated
368133,unrelated
368138,unrelated
368137,unrelated
368140,unrelated
368141,unrelated
368143,unrelated
368147,unrelated
368139,agreed
368144,unrelated
368142,unrelated
368145,agreed
368146,unrelated
368148,agreed
368152,unrelated
368151,unrelated
368150,unrelated
368149,agreed
368153,unrelated
368155,agreed
368154,unrelated
368157,agreed
368156,unrelated
368159,agreed
368160,unrelated
368158,unrelated
368161,unrelated
368165,agreed
368163,unrelated
368164,agreed
368166,agreed
368162,unrelated
368170,unrelated
368169,agreed
368167,agreed
368168,unrelated
368171,agreed
368173,unrelated
368174,unrelated
368172,agreed
368175,unrelated
368177,unrelated
368179,unrelated
368176,unrelated
368182,unrelated
368178,unrelated
368181,unrelated
368183,unrelated
368185,unrelated
368180,unrelated
368184,unrelated
368190,unrelated
368187,agreed
368186,unrelated
368188,unrelated
368191,unrelated
368192,unrelated
368189,unrelated
368194,unrelated
368193,unrelated
368195,unrelated
368196,agreed
368197,agreed
368199,unrelated
368200,unrelated
368201,unrelated
368202,unrelated
368198,unrelated
368204,unrelated
368203,unrelated
368206,unrelated
368207,agreed
368209,agreed
368205,unrelated
368210,unrelated
368212,unrelated
368213,agreed
368211,unrelated
368208,unrelated
368218,agreed
368216,unrelated
368214,agreed
368219,unrelated
368215,unrelated
368217,agreed
368220,agreed
368223,agreed
368222,unrelated
368221,agreed
368224,agreed
368229,unrelated
368225,unrelated
368230,unrelated
368227,unrelated
368231,agreed
368232,agreed
368226,unrelated
368228,unrelated
368235,agreed
368233,agreed
368236,agreed
368238,unrelated
368234,agreed
368237,agreed
368239,agreed
368241,unrelated
368240,unrelated
368242,unrelated
368243,unrelated
368244,agreed
368245,unrelated
368247,unrelated
368246,unrelated
368248,unrelated
368249,agreed
368250,agreed
368254,unrelated
368253,agreed
368251,disagreed
368252,unrelated
368255,unrelated
368256,unrelated
368258,agreed
368261,agreed
368259,unrelated
368260,unrelated
368257,unrelated
368262,agreed
368264,unrelated
368265,agreed
368266,agreed
368267,unrelated
368263,agreed
368269,unrelated
368268,unrelated
368272,unrelated
368273,unrelated
368271,agreed
368270,agreed
368274,unrelated
368275,agreed
368276,agreed
368278,agreed
368280,agreed
368281,agreed
368279,agreed
368277,agreed
368282,unrelated
368283,agreed
368285,agreed
368284,unrelated
368286,agreed
368287,unrelated
368292,agreed
368291,unrelated
368290,unrelated
368288,unrelated
368293,unrelated
368294,unrelated
368289,unrelated
368298,agreed
368296,agreed
368300,agreed
368297,unrelated
368295,unrelated
368303,agreed
368299,agreed
368301,agreed
368302,agreed
368304,agreed
368306,agreed
368305,agreed
368307,unrelated
368310,unrelated
368308,agreed
368309,unrelated
368312,agreed
368315,unrelated
368311,agreed
368314,unrelated
368313,agreed
368316,unrelated
368317,agreed
368320,unrelated
368318,agreed
368323,unrelated
368319,unrelated
368321,unrelated
368322,unrelated
368325,unrelated
368324,unrelated
368326,unrelated
368327,unrelated
368330,agreed
368328,unrelated
368333,agreed
368331,agreed
368329,unrelated
368332,agreed
368337,unrelated
368335,unrelated
368336,agreed
368334,unrelated
368338,unrelated
368339,unrelated
368341,unrelated
368340,agreed
368344,agreed
368346,unrelated
368347,agreed
368342,agreed
368343,unrelated
368345,agreed
368349,agreed
368348,agreed
368351,agreed
368352,unrelated
368353,agreed
368350,agreed
368354,unrelated
368355,unrelated
368356,unrelated
368358,unrelated
368357,unrelated
368359,agreed
368361,unrelated
368360,unrelated
368362,unrelated
368363,agreed
368364,agreed
368366,agreed
368365,agreed
368368,agreed
368367,unrelated
368371,agreed
368369,agreed
368370,agreed
368372,agreed
368375,unrelated
368374,agreed
368373,agreed
368376,unrelated
368377,unrelated
368378,unrelated
368379,unrelated
368380,unrelated
368381,unrelated
368382,unrelated
368383,unrelated
368388,unrelated
368386,unrelated
368387,agreed
368385,unrelated
368384,unrelated
368389,unrelated
368390,unrelated
368391,unrelated
368392,unrelated
368394,agreed
368393,unrelated
368397,unrelated
368396,agreed
368395,agreed
368400,unrelated
368401,unrelated
368399,unrelated
368403,unrelated
368402,agreed
368398,unrelated
368405,agreed
368404,unrelated
368407,agreed
368409,unrelated
368406,unrelated
368411,unrelated
368410,unrelated
368412,agreed
368408,agreed
368415,unrelated
368414,unrelated
368413,unrelated
368417,unrelated
368418,agreed
368419,agreed
368420,unrelated
368416,unrelated
368422,agreed
368421,agreed
368423,agreed
368424,agreed
368425,agreed
368428,unrelated
368427,unrelated
368426,agreed
368430,agreed
368429,agreed
368431,agreed
368432,unrelated
368435,unrelated
368438,agreed
368436,unrelated
368433,unrelated
368437,unrelated
368434,unrelated
368439,agreed
368441,unrelated
368440,agreed
368442,agreed
368443,agreed
368445,agreed
368444,agreed
368446,unrelated
368447,unrelated
368448,unrelated
368450,unrelated
368451,unrelated
368452,unrelated
368453,unrelated
368449,unrelated
368454,unrelated
368455,unrelated
368456,unrelated
368458,unrelated
368463,unrelated
368457,unrelated
368461,unrelated
368459,agreed
368460,unrelated
368462,agreed
368464,agreed
368466,unrelated
368467,unrelated
368465,agreed
368471,unrelated
368470,agreed
368469,unrelated
368468,unrelated
368474,agreed
368475,unrelated
368472,unrelated
368473,agreed
368476,unrelated
368479,unrelated
368477,unrelated
368482,agreed
368478,agreed
368483,unrelated
368481,unrelated
368480,agreed
368484,agreed
368485,unrelated
368486,agreed
368487,agreed
368491,agreed
368489,unrelated
368488,unrelated
368492,unrelated
368494,agreed
368493,agreed
368490,agreed
368496,unrelated
368497,unrelated
368498,unrelated
368499,agreed
368495,disagreed
368500,unrelated
368502,agreed
368501,unrelated
368504,unrelated
368507,unrelated
368506,agreed
368505,agreed
368509,unrelated
368508,unrelated
368503,agreed
368510,agreed
368511,disagreed
368513,unrelated
368514,agreed
368515,unrelated
368512,agreed
368517,unrelated
368516,unrelated
368520,unrelated
368518,agreed
368519,unrelated
368521,unrelated
368523,unrelated
368524,unrelated
368522,unrelated
368526,agreed
368525,unrelated
368527,unrelated
368528,agreed
368530,unrelated
368531,disagreed
368529,agreed
368532,unrelated
368533,disagreed
368534,agreed
368535,unrelated
368536,agreed
368537,agreed
368538,unrelated
368540,agreed
368539,agreed
368543,agreed
368544,agreed
368541,unrelated
368542,unrelated
368545,unrelated
368547,agreed
368546,agreed
368550,agreed
368549,agreed
368552,unrelated
368555,agreed
368554,agreed
368548,agreed
368556,unrelated
368551,agreed
368553,agreed
368557,agreed
368561,unrelated
368559,agreed
368558,agreed
368560,agreed
368563,agreed
368564,agreed
368562,agreed
368565,unrelated
368566,agreed
368569,agreed
368567,unrelated
368572,agreed
368570,unrelated
368571,unrelated
368568,disagreed
368573,agreed
368574,agreed
368576,unrelated
368577,agreed
368578,agreed
368575,agreed
368579,unrelated
368583,agreed
368580,agreed
368584,agreed
368581,agreed
368582,agreed
368586,unrelated
368585,agreed
368588,unrelated
368590,unrelated
368589,unrelated
368587,unrelated
368591,unrelated
368592,agreed
368594,agreed
368595,unrelated
368596,agreed
368593,unrelated
368598,agreed
368597,agreed
368599,unrelated
368600,unrelated
368602,unrelated
368604,unrelated
368601,agreed
368605,unrelated
368606,agreed
368603,unrelated
368607,agreed
368608,unrelated
368610,agreed
368609,unrelated
368611,unrelated
368617,unrelated
368612,agreed
368615,agreed
368614,unrelated
368618,unrelated
368616,unrelated
368613,unrelated
368619,agreed
368621,unrelated
368622,agreed
368620,unrelated
368624,unrelated
368627,unrelated
368623,agreed
368626,unrelated
368625,unrelated
368628,disagreed
368630,unrelated
368629,unrelated
368631,unrelated
368632,unrelated
368634,unrelated
368636,unrelated
368633,unrelated
368635,unrelated
368637,unrelated
368640,unrelated
368638,unrelated
368639,unrelated
368642,unrelated
368641,unrelated
368645,unrelated
368644,unrelated
368647,unrelated
368643,unrelated
368646,unrelated
368649,unrelated
368648,unrelated
368650,unrelated
368652,unrelated
368658,unrelated
368655,unrelated
368654,unrelated
368656,unrelated
368651,unrelated
368653,unrelated
368659,unrelated
368657,unrelated
368663,unrelated
368660,unrelated
368661,unrelated
368662,unrelated
368666,unrelated
368664,unrelated
368669,unrelated
368665,unrelated
368667,unrelated
368668,unrelated
368671,unrelated
368670,unrelated
368672,unrelated
368675,unrelated
368676,unrelated
368674,unrelated
368677,unrelated
368679,unrelated
368673,unrelated
368678,unrelated
368681,unrelated
368680,unrelated
368682,unrelated
368683,unrelated
368685,unrelated
368684,unrelated
368689,unrelated
368687,unrelated
368688,unrelated
368692,unrelated
368686,unrelated
368690,unrelated
368693,unrelated
368691,unrelated
368694,unrelated
368698,unrelated
368695,unrelated
368696,unrelated
368699,unrelated
368700,unrelated
368701,unrelated
368697,unrelated
368702,unrelated
368703,unrelated
368706,unrelated
368705,unrelated
368704,unrelated
368708,unrelated
368707,unrelated
368709,unrelated
368713,unrelated
368711,unrelated
368710,unrelated
368712,unrelated
368715,unrelated
368716,unrelated
368717,unrelated
368718,unrelated
368714,unrelated
368719,unrelated
368721,unrelated
368720,unrelated
368724,unrelated
368723,unrelated
368725,unrelated
368726,unrelated
368722,unrelated
368727,unrelated
368728,unrelated
368729,unrelated
368730,unrelated
368732,unrelated
368731,unrelated
368736,unrelated
368733,agreed
368734,unrelated
368735,unrelated
368737,unrelated
368738,unrelated
368740,unrelated
368741,unrelated
368743,unrelated
368739,unrelated
368744,unrelated
368742,unrelated
368746,unrelated
368745,unrelated
368747,unrelated
368748,unrelated
368750,unrelated
368751,agreed
368753,unrelated
368749,unrelated
368752,unrelated
368754,unrelated
368756,unrelated
368758,unrelated
368757,unrelated
368759,unrelated
368761,unrelated
368760,unrelated
368763,unrelated
368762,unrelated
368764,unrelated
368766,unrelated
368765,unrelated
368768,unrelated
368771,unrelated
368769,unrelated
368767,unrelated
368770,unrelated
368773,unrelated
368772,unrelated
368774,unrelated
368775,unrelated
368777,unrelated
368776,unrelated
368755,unrelated
368779,unrelated
368778,unrelated
368780,unrelated
368781,unrelated
368782,unrelated
368787,unrelated
368783,unrelated
368786,unrelated
368789,disagreed
